* Measurement data measured by REW V5.20.13
* Source: ASIO hdspfire, Analog 1 (1)
* Format: 256k Log Swept Sine, 1 sweep at -12,0 dBFS, at 44100 Hz
* Dated: 04/06/2024 15:31:06
* Sense Resistor: 26.3
* Lead resistance: 0.000
* Input resistance: 20000.000
* Calibration factor: 0.9925
* Note: 
* Measurement: Parlante Colgado + 19 gr masa
* Smoothing: None
* Frequency Step: 0.3364563 Hz
* Start Frequency: 2.0187378 Hz
*
* Freq(Hz)	Z(Ohms)	Phase(degrees)
16858.142853	152.986481	55.6833
16858.479309	152.994217	55.6782
16858.815765	152.972153	55.6812
16859.152222	153.002563	55.6931
16859.488678	153.022644	55.6754
16859.825134	152.993591	55.6757
16860.161591	152.987839	55.6785
16860.498047	152.999313	55.6811
16860.834503	152.986923	55.6825
16861.170959	153.009338	55.6811
16861.507416	152.987518	55.6866
16861.843872	153.032059	55.6812
16862.180328	152.993484	55.6773
16862.516785	152.998322	55.6804
16862.853241	153.000183	55.6904
16863.189697	153.019226	55.6803
16863.526154	153.007858	55.6909
16863.862610	153.048340	55.6809
16864.199066	153.016602	55.6728
16864.535522	153.009491	55.6807
16864.871979	153.022675	55.6775
16865.208435	153.005569	55.6803
16865.544891	153.028656	55.6807
16865.881348	153.009033	55.6795
16866.217804	153.037430	55.6850
16866.554260	153.038925	55.6730
16866.890717	153.012375	55.6686
16867.227173	152.992386	55.6873
16867.563629	153.054352	55.6825
16867.900085	153.010956	55.6756
16868.236542	153.023331	55.6860
16868.572998	153.044373	55.6915
16868.909454	153.058014	55.6764
16869.245911	153.047089	55.6887
16869.582367	153.074478	55.6726
16869.918823	153.052353	55.6790
16870.255280	153.053879	55.6666
16870.591736	153.026749	55.6813
16870.928192	153.053955	55.6815
16871.264648	153.071396	55.6801
16871.601105	153.054367	55.6689
16871.937561	153.051651	55.6750
16872.274017	153.030243	55.6693
16872.610474	153.028717	55.6823
16872.946930	153.034256	55.6845
16873.283386	153.062927	55.6830
16873.619843	153.024307	55.6807
16873.956299	153.068802	55.6900
16874.292755	153.034592	55.6812
16874.629211	153.075302	55.6936
16874.965668	153.061020	55.6829
16875.302124	153.086517	55.6850
16875.638580	153.055603	55.6810
16875.975037	153.088409	55.6868
16876.311493	153.075348	55.6774
16876.647949	153.071030	55.6833
16876.984406	153.092377	55.6855
16877.320862	153.098785	55.6763
16877.657318	153.090881	55.6729
16877.993774	153.072174	55.6749
16878.330231	153.092316	55.6779
16878.666687	153.077393	55.6727
16879.003143	153.085205	55.6793
16879.339600	153.085907	55.6742
16879.676056	153.083557	55.6806
16880.012512	153.102356	55.6763
16880.348969	153.092087	55.6758
16880.685425	153.093704	55.6721
16881.021881	153.077438	55.6833
16881.358337	153.124832	55.6764
16881.694794	153.065475	55.6734
16882.031250	153.111313	55.6933
16882.367706	153.120529	55.6786
16882.704163	153.132553	55.6806
16883.040619	153.111115	55.6716
16883.377075	153.122391	55.6804
16883.713531	153.111557	55.6753
16884.049988	153.129120	55.6787
16884.386444	153.104248	55.6746
16884.722900	153.118820	55.6830
16885.059357	153.111832	55.6854
16885.395813	153.152756	55.6867
16885.732269	153.133667	55.6740
16886.068726	153.122452	55.6841
16886.405182	153.148590	55.6866
16886.741638	153.152191	55.6765
16887.078094	153.136383	55.6815
16887.414551	153.153198	55.6780
16887.751007	153.133896	55.6815
16888.087463	153.157104	55.6812
16888.423920	153.150482	55.6829
16888.760376	153.171631	55.6772
16889.096832	153.160080	55.6758
16889.433289	153.151505	55.6717
16889.769745	153.166504	55.6812
16890.106201	153.157745	55.6625
16890.442657	153.136383	55.6804
16890.779114	153.157196	55.6738
16891.115570	153.150635	55.6811
16891.452026	153.165115	55.6790
16891.788483	153.173691	55.6802
16892.124939	153.175461	55.6741
16892.461395	153.170197	55.6784
16892.797852	153.181320	55.6729
16893.134308	153.157104	55.6802
16893.470764	153.197662	55.6817
16893.807220	153.181870	55.6748
16894.143677	153.176941	55.6796
16894.480133	153.200928	55.6875
16894.816589	153.211014	55.6720
16895.153046	153.192291	55.6774
16895.489502	153.191452	55.6739
16895.825958	153.183762	55.6834
16896.162415	153.214874	55.6882
16896.498871	153.238235	55.6704
16896.835327	153.185501	55.6715
16897.171783	153.213715	55.6758
16897.508240	153.186630	55.6703
16897.844696	153.190979	55.6820
16898.181152	153.217743	55.6777
16898.517609	153.195618	55.6711
16898.854065	153.204498	55.6814
16899.190521	153.217560	55.6700
16899.526978	153.197083	55.6733
16899.863434	153.205719	55.6689
16900.199890	153.182129	55.6775
16900.536346	153.220261	55.6781
16900.872803	153.218414	55.6745
16901.209259	153.218689	55.6649
16901.545715	153.202148	55.6744
16901.882172	153.214081	55.6676
16902.218628	153.213791	55.6767
16902.555084	153.215897	55.6646
16902.891541	153.201233	55.6766
16903.227997	153.216934	55.6762
16903.564453	153.224930	55.6759
16903.900909	153.214249	55.6806
16904.237366	153.244125	55.6822
16904.573822	153.254883	55.6809
16904.910278	153.248901	55.6675
16905.246735	153.243607	55.6836
16905.583191	153.257431	55.6633
16905.919647	153.219147	55.6819
16906.256104	153.256287	55.6770
16906.592560	153.251083	55.6784
16906.929016	153.236084	55.6759
16907.265472	153.273254	55.6857
16907.601929	153.241821	55.6662
16907.938385	153.254456	55.6913
16908.274841	153.276886	55.6684
16908.611298	153.244171	55.6779
16908.947754	153.265564	55.6759
16909.284210	153.254303	55.6710
16909.620667	153.232376	55.6806
16909.957123	153.280350	55.6836
16910.293579	153.259125	55.6754
16910.630035	153.294006	55.6789
16910.966492	153.263138	55.6624
16911.302948	153.247238	55.6760
16911.639404	153.263916	55.6811
16911.975861	153.287277	55.6765
16912.312317	153.274048	55.6723
16912.648773	153.273926	55.6748
16912.985229	153.277802	55.6785
16913.321686	153.297928	55.6772
16913.658142	153.295486	55.6675
16913.994598	153.270462	55.6740
16914.331055	153.300888	55.6754
16914.667511	153.285934	55.6723
16915.003967	153.303101	55.6722
16915.340424	153.279602	55.6675
16915.676880	153.280884	55.6781
16916.013336	153.308594	55.6740
16916.349792	153.271439	55.6652
16916.686249	153.267715	55.6892
16917.022705	153.331619	55.6834
16917.359161	153.310165	55.6690
16917.695618	153.301865	55.6755
16918.032074	153.306213	55.6726
16918.368530	153.308182	55.6758
16918.704987	153.308411	55.6685
16919.041443	153.290634	55.6737
16919.377899	153.294479	55.6773
16919.714355	153.310211	55.6848
16920.050812	153.331070	55.6767
16920.387268	153.318985	55.6770
16920.723724	153.333221	55.6771
16921.060181	153.336563	55.6762
16921.396637	153.349121	55.6693
16921.733093	153.318848	55.6658
16922.069550	153.321320	55.6783
16922.406006	153.352997	55.6763
16922.742462	153.352661	55.6666
16923.078918	153.330658	55.6644
16923.415375	153.328506	55.6749
16923.751831	153.352432	55.6685
16924.088287	153.327271	55.6717
16924.424744	153.364090	55.6704
16924.761200	153.322861	55.6597
16925.097656	153.318405	55.6798
16925.434113	153.357910	55.6747
16925.770569	153.335617	55.6725
16926.107025	153.360077	55.6753
16926.443481	153.340668	55.6687
16926.779938	153.345413	55.6763
16927.116394	153.352829	55.6769
16927.452850	153.359268	55.6703
16927.789307	153.341537	55.6813
16928.125763	153.386414	55.6719
16928.462219	153.336151	55.6742
16928.798676	153.385071	55.6790
16929.135132	153.358917	55.6710
16929.471588	153.373672	55.6773
16929.808044	153.376068	55.6731
16930.144501	153.366394	55.6713
16930.480957	153.370697	55.6807
16930.817413	153.385635	55.6743
16931.153870	153.388763	55.6781
16931.490326	153.390045	55.6681
16931.826782	153.379700	55.6772
16932.163239	153.396790	55.6708
16932.499695	153.385300	55.6740
16932.836151	153.394562	55.6716
16933.172607	153.397888	55.6762
16933.509064	153.417526	55.6636
16933.845520	153.369614	55.6643
16934.181976	153.396210	55.6730
16934.518433	153.382523	55.6664
16934.854889	153.396027	55.6735
16935.191345	153.390350	55.6652
16935.527802	153.392456	55.6713
16935.864258	153.388992	55.6619
16936.200714	153.366379	55.6733
16936.537170	153.397034	55.6719
16936.873627	153.374557	55.6731
16937.210083	153.397385	55.6747
16937.546539	153.378082	55.6800
16937.882996	153.428909	55.6827
16938.219452	153.428131	55.6713
16938.555908	153.420959	55.6644
16938.892365	153.412415	55.6714
16939.228821	153.417908	55.6594
16939.565277	153.390686	55.6708
16939.901733	153.405716	55.6696
16940.238190	153.422546	55.6782
16940.574646	153.426163	55.6599
16940.911102	153.400436	55.6717
16941.247559	153.413879	55.6688
16941.584015	153.414658	55.6782
16941.920471	153.437027	55.6708
16942.256927	153.426834	55.6755
16942.593384	153.457535	55.6697
16942.929840	153.435745	55.6669
16943.266296	153.452026	55.6644
16943.602753	153.430710	55.6675
16943.939209	153.457199	55.6594
16944.275665	153.407394	55.6673
16944.612122	153.462997	55.6650
16944.948578	153.396561	55.6645
16945.285034	153.447113	55.6827
16945.621490	153.460938	55.6745
16945.957947	153.476501	55.6665
16946.294403	153.450500	55.6644
16946.630859	153.454666	55.6645
16946.967316	153.436859	55.6685
16947.303772	153.451859	55.6721
16947.640228	153.449341	55.6698
16947.976685	153.436905	55.6737
16948.313141	153.448013	55.6842
16948.649597	153.479721	55.6851
16948.986053	153.498840	55.6753
16949.322510	153.477173	55.6691
16949.658966	153.482193	55.6738
16949.995422	153.477844	55.6657
16950.331879	153.458771	55.6725
16950.668335	153.482742	55.6731
16951.004791	153.460419	55.6667
16951.341248	153.470993	55.6773
16951.677704	153.471481	55.6663
16952.014160	153.456619	55.6756
16952.350616	153.473648	55.6754
16952.687073	153.483398	55.6728
16953.023529	153.467377	55.6673
16953.359985	153.462997	55.6759
16953.696442	153.487259	55.6764
16954.032898	153.488098	55.6680
16954.369354	153.476944	55.6657
16954.705811	153.448685	55.6721
16955.042267	153.493286	55.6838
16955.378723	153.496536	55.6723
16955.715179	153.510086	55.6695
16956.051636	153.474121	55.6697
16956.388092	153.513382	55.6743
16956.724548	153.479538	55.6700
16957.061005	153.511734	55.6809
16957.397461	153.519119	55.6754
16957.733917	153.530487	55.6703
16958.070374	153.511047	55.6697
16958.406830	153.514145	55.6722
16958.743286	153.509232	55.6798
16959.079742	153.546280	55.6808
16959.416199	153.535980	55.6752
16959.752655	153.563583	55.6784
16960.089111	153.556473	55.6647
16960.425568	153.544342	55.6638
16960.762024	153.518402	55.6669
16961.098480	153.532349	55.6717
16961.434937	153.530655	55.6743
16961.771393	153.540955	55.6677
16962.107849	153.528885	55.6746
16962.444305	153.547028	55.6629
16962.780762	153.503342	55.6659
16963.117218	153.508499	55.6762
16963.453674	153.535324	55.6781
16963.790131	153.532120	55.6695
16964.126587	153.531036	55.6709
16964.463043	153.519821	55.6679
16964.799500	153.530243	55.6739
16965.135956	153.524261	55.6611
16965.472412	153.499146	55.6738
16965.808868	153.511642	55.6706
16966.145325	153.505981	55.6900
16966.481781	153.571579	55.6795
16966.818237	153.550232	55.6715
16967.154694	153.542038	55.6716
16967.491150	153.560760	55.6762
16967.827606	153.544418	55.6712
16968.164062	153.577271	55.6801
16968.500519	153.574005	55.6713
16968.836975	153.594971	55.6689
16969.173431	153.569031	55.6676
16969.509888	153.600449	55.6669
16969.846344	153.573944	55.6598
16970.182800	153.565887	55.6663
16970.519257	153.580475	55.6694
16970.855713	153.565765	55.6677
16971.192169	153.597198	55.6781
16971.528625	153.601959	55.6584
16971.865082	153.555832	55.6632
16972.201538	153.573135	55.6773
16972.537994	153.589386	55.6664
16972.874451	153.561218	55.6697
16973.210907	153.561691	55.6745
16973.547363	153.571609	55.6835
16973.883820	153.593628	55.6783
16974.220276	153.584229	55.6754
16974.556732	153.578415	55.6781
16974.893188	153.586792	55.6810
16975.229645	153.590927	55.6811
16975.566101	153.601044	55.6815
16975.902557	153.604721	55.6775
16976.239014	153.594955	55.6777
16976.575470	153.604919	55.6851
16976.911926	153.634872	55.6779
16977.248383	153.610443	55.6709
16977.584839	153.618408	55.6764
16977.921295	153.608047	55.6729
16978.257751	153.627777	55.6768
16978.594208	153.593979	55.6669
16978.930664	153.600540	55.6910
16979.267120	153.636856	55.6850
16979.603577	153.652603	55.6817
16979.940033	153.629044	55.6773
16980.276489	153.665710	55.6860
16980.612946	153.660980	55.6688
16980.949402	153.640106	55.6690
16981.285858	153.624039	55.6782
16981.622314	153.653397	55.6755
16981.958771	153.627380	55.6770
16982.295227	153.644348	55.6790
16982.631683	153.640137	55.6789
16982.968140	153.634933	55.6803
16983.304596	153.661316	55.6863
16983.641052	153.659622	55.6721
16983.977509	153.642868	55.6763
16984.313965	153.643677	55.6788
16984.650421	153.655670	55.6803
16984.986877	153.663971	55.6772
16985.323334	153.660843	55.6721
16985.659790	153.655655	55.6742
16985.996246	153.669357	55.6720
16986.332703	153.652054	55.6646
16986.669159	153.653931	55.6740
16987.005615	153.647430	55.6638
16987.342072	153.644516	55.6810
16987.678528	153.667679	55.6730
16988.014984	153.679306	55.6778
16988.351440	153.683701	55.6685
16988.687897	153.690750	55.6626
16989.024353	153.638412	55.6646
16989.360809	153.676117	55.6773
16989.697266	153.677414	55.6722
16990.033722	153.677078	55.6670
16990.370178	153.664871	55.6775
16990.706635	153.674545	55.6745
16991.043091	153.692734	55.6846
16991.379547	153.687469	55.6719
16991.716003	153.701752	55.6825
16992.052460	153.684052	55.6719
16992.388916	153.703842	55.6823
16992.725372	153.679977	55.6739
16993.061829	153.697189	55.6871
16993.398285	153.709183	55.6849
16993.734741	153.731277	55.6744
16994.071198	153.685562	55.6762
16994.407654	153.724274	55.6795
16994.744110	153.699493	55.6717
16995.080566	153.696487	55.6762
16995.417023	153.701355	55.6820
16995.753479	153.708618	55.6750
16996.089935	153.709915	55.6842
16996.426392	153.720627	55.6715
16996.762848	153.713516	55.6809
16997.099304	153.711899	55.6676
16997.435760	153.702789	55.6876
16997.772217	153.738174	55.6734
16998.108673	153.713303	55.6822
16998.445129	153.751251	55.6788
16998.781586	153.744461	55.6720
16999.118042	153.733032	55.6683
16999.454498	153.719131	55.6756
16999.790955	153.742813	55.6777
17000.127411	153.726181	55.6741
17000.463867	153.746902	55.6850
17000.800323	153.756317	55.6737
17001.136780	153.746170	55.6754
17001.473236	153.737396	55.6772
17001.809692	153.757553	55.6785
17002.146149	153.729034	55.6769
17002.482605	153.757751	55.6856
17002.819061	153.744492	55.6806
17003.155518	153.771835	55.6827
17003.491974	153.735336	55.6755
17003.828430	153.749527	55.6919
17004.164886	153.776993	55.6861
17004.501343	153.765823	55.6784
17004.837799	153.761414	55.6841
17005.174255	153.752625	55.6844
17005.510712	153.806747	55.6924
17005.847168	153.775955	55.6625
17006.183624	153.764969	55.6834
17006.520081	153.751007	55.6701
17006.856537	153.768219	55.6922
17007.192993	153.779205	55.6739
17007.529449	153.775894	55.6840
17007.865906	153.782394	55.6733
17008.202362	153.757339	55.6789
17008.538818	153.795349	55.6871
17008.875275	153.780121	55.6655
17009.211731	153.758377	55.6905
17009.548187	153.802750	55.6803
17009.884644	153.801178	55.6870
17010.221100	153.817657	55.6699
17010.557556	153.785126	55.6783
17010.894012	153.814301	55.6787
17011.230469	153.813583	55.6717
17011.566925	153.796829	55.6712
17011.903381	153.798416	55.6753
17012.239838	153.806091	55.6766
17012.576294	153.811096	55.6740
17012.912750	153.809387	55.6712
17013.249207	153.788666	55.6742
17013.585663	153.815689	55.6812
17013.922119	153.809982	55.6730
17014.258575	153.815323	55.6782
17014.595032	153.808441	55.6730
17014.931488	153.806732	55.6829
17015.267944	153.828415	55.6850
17015.604401	153.865509	55.6804
17015.940857	153.836945	55.6588
17016.277313	153.808228	55.6809
17016.613770	153.862305	55.6700
17016.950226	153.808609	55.6648
17017.286682	153.812668	55.6772
17017.623138	153.823685	55.6800
17017.959595	153.830872	55.6799
17018.296051	153.832352	55.6832
17018.632507	153.855179	55.6858
17018.968964	153.856537	55.6756
17019.305420	153.850632	55.6836
17019.641876	153.860535	55.6754
17019.978333	153.858368	55.6853
17020.314789	153.873505	55.6689
17020.651245	153.836990	55.6812
17020.987701	153.870407	55.6736
17021.324158	153.819214	55.6771
17021.660614	153.848236	55.6907
17021.997070	153.856354	55.6872
17022.333527	153.871201	55.6895
17022.669983	153.876633	55.6846
17023.006439	153.878372	55.6798
17023.342896	153.854385	55.6844
17023.679352	153.894257	55.6878
17024.015808	153.884933	55.6752
17024.352264	153.869339	55.6764
17024.688721	153.877594	55.6813
17025.025177	153.872055	55.6732
17025.361633	153.873672	55.6825
17025.698090	153.876648	55.6771
17026.034546	153.904205	55.6803
17026.371002	153.880829	55.6636
17026.707458	153.871902	55.6728
17027.043915	153.860016	55.6751
17027.380371	153.890030	55.6789
17027.716827	153.878448	55.6765
17028.053284	153.901215	55.6734
17028.389740	153.864548	55.6727
17028.726196	153.887543	55.6860
17029.062653	153.910568	55.6763
17029.399109	153.877045	55.6757
17029.735565	153.895920	55.6899
17030.072021	153.922653	55.6849
17030.408478	153.921661	55.6783
17030.744934	153.908020	55.6813
17031.081390	153.922501	55.6837
17031.417847	153.922638	55.6814
17031.754303	153.923141	55.6821
17032.090759	153.924118	55.6850
17032.427216	153.954147	55.6816
17032.763672	153.921509	55.6673
17033.100128	153.914230	55.6832
17033.436584	153.923386	55.6716
17033.773041	153.899643	55.6815
17034.109497	153.918564	55.6802
17034.445953	153.911697	55.6798
17034.782410	153.903168	55.6828
17035.118866	153.932053	55.6884
17035.455322	153.927109	55.6741
17035.791779	153.913345	55.6854
17036.128235	153.942490	55.6791
17036.464691	153.923767	55.6800
17036.801147	153.949463	55.6769
17037.137604	153.917740	55.6758
17037.474060	153.955643	55.6824
17037.810516	153.942688	55.6693
17038.146973	153.937073	55.6743
17038.483429	153.929306	55.6794
17038.819885	153.963043	55.6762
17039.156342	153.918594	55.6790
17039.492798	153.979263	55.6897
17039.829254	153.969009	55.6787
17040.165710	153.995316	55.6737
17040.502167	153.936630	55.6738
17040.838623	153.989639	55.6892
17041.175079	153.990189	55.6729
17041.511536	153.974823	55.6754
17041.847992	153.985245	55.6763
17042.184448	153.960632	55.6716
17042.520905	153.975433	55.6825
17042.857361	153.951874	55.6740
17043.193817	153.968933	55.6951
17043.530273	153.993774	55.6811
17043.866730	153.983109	55.6848
17044.203186	153.989426	55.6807
17044.539642	153.989548	55.6843
17044.876099	154.008896	55.6746
17045.212555	153.963104	55.6707
17045.549011	153.971115	55.6850
17045.885468	153.988815	55.6824
17046.221924	153.993317	55.6779
17046.558380	153.981674	55.6784
17046.894836	153.989822	55.6815
17047.231293	154.006561	55.6784
17047.567749	153.988586	55.6708
17047.904205	153.979919	55.6775
17048.240662	153.979004	55.6826
17048.577118	154.006699	55.6842
17048.913574	154.003098	55.6804
17049.250031	154.007202	55.6780
17049.586487	153.994049	55.6853
17049.922943	154.025055	55.6831
17050.259399	154.006302	55.6852
17050.595856	154.050629	55.6857
17050.932312	154.023102	55.6716
17051.268768	154.027802	55.6838
17051.605225	154.027634	55.6702
17051.941681	154.002502	55.6842
17052.278137	154.040497	55.6836
17052.614594	154.032867	55.6750
17052.951050	154.013367	55.6789
17053.287506	154.025192	55.6826
17053.623962	154.032135	55.6857
17053.960419	154.047470	55.6744
17054.296875	154.013535	55.6818
17054.633331	154.046432	55.6822
17054.969788	154.040283	55.6814
17055.306244	154.048233	55.6774
17055.642700	154.055176	55.6784
17055.979156	154.033539	55.6669
17056.315613	154.021561	55.6863
17056.652069	154.053223	55.6825
17056.988525	154.059052	55.6879
17057.324982	154.090332	55.6758
17057.661438	154.042191	55.6733
17057.997894	154.076096	55.6920
17058.334351	154.109604	55.6714
17058.670807	154.062622	55.6690
17059.007263	154.071030	55.6768
17059.343719	154.061142	55.6777
17059.680176	154.087067	55.6860
17060.016632	154.086609	55.6760
17060.353088	154.085938	55.6823
17060.689545	154.092636	55.6806
17061.026001	154.099487	55.6760
17061.362457	154.074188	55.6819
17061.698914	154.112198	55.6779
17062.035370	154.057434	55.6777
17062.371826	154.101456	55.6917
17062.708282	154.099640	55.6790
17063.044739	154.090149	55.6826
17063.381195	154.095169	55.6851
17063.717651	154.109116	55.6851
17064.054108	154.106644	55.6743
17064.390564	154.079376	55.6841
17064.727020	154.113174	55.6804
17065.063477	154.085815	55.6799
17065.399933	154.096725	55.6813
17065.736389	154.092148	55.6847
17066.072845	154.101135	55.6834
17066.409302	154.105179	55.6851
17066.745758	154.106598	55.6845
17067.082214	154.120148	55.6832
17067.418671	154.109482	55.6809
17067.755127	154.112137	55.6833
17068.091583	154.120972	55.6866
17068.428040	154.131744	55.6854
17068.764496	154.159302	55.6781
17069.100952	154.111572	55.6707
17069.437408	154.143158	55.6809
17069.773865	154.107208	55.6715
17070.110321	154.143616	55.6882
17070.446777	154.145844	55.6698
17070.783234	154.132828	55.6759
17071.119690	154.140976	55.6718
17071.456146	154.127258	55.6742
17071.792603	154.154984	55.6742
17072.129059	154.128845	55.6616
17072.465515	154.111938	55.6741
17072.801971	154.129166	55.6746
17073.138428	154.123611	55.6765
17073.474884	154.143524	55.6749
17073.811340	154.111877	55.6735
17074.147797	154.133972	55.6861
17074.484253	154.147659	55.6864
17074.820709	154.178589	55.6781
17075.157166	154.148972	55.6782
17075.493622	154.179184	55.6770
17075.830078	154.174591	55.6744
17076.166534	154.160446	55.6595
17076.502991	154.119308	55.6797
17076.839447	154.160187	55.6825
17077.175903	154.173203	55.6818
17077.512360	154.162888	55.6709
17077.848816	154.142654	55.6812
17078.185272	154.162399	55.6885
17078.521729	154.185974	55.6807
17078.858185	154.161636	55.6793
17079.194641	154.170181	55.6814
17079.531097	154.154861	55.6841
17079.867554	154.178055	55.6959
17080.204010	154.223969	55.6819
17080.540466	154.177414	55.6705
17080.876923	154.186462	55.6797
17081.213379	154.176361	55.6714
17081.549835	154.170532	55.6763
17081.886292	154.164246	55.6751
17082.222748	154.164978	55.6810
17082.559204	154.177948	55.6808
17082.895660	154.181961	55.6794
17083.232117	154.188721	55.6742
17083.568573	154.156494	55.6755
17083.905029	154.192200	55.6876
17084.241486	154.186432	55.6739
17084.577942	154.196335	55.6889
17084.914398	154.228424	55.6753
17085.250854	154.216370	55.6686
17085.587311	154.188843	55.6687
17085.923767	154.206253	55.6756
17086.260223	154.198074	55.6726
17086.596680	154.211594	55.6747
17086.933136	154.200180	55.6758
17087.269592	154.214630	55.6772
17087.606049	154.213699	55.6800
17087.942505	154.221909	55.6816
17088.278961	154.260727	55.6834
17088.615417	154.233215	55.6624
17088.951874	154.227997	55.6847
17089.288330	154.254196	55.6685
17089.624786	154.235428	55.6783
17089.961243	154.260101	55.6656
17090.297699	154.219574	55.6707
17090.634155	154.251007	55.6711
17090.970612	154.218643	55.6645
17091.307068	154.211823	55.6769
17091.643524	154.236923	55.6805
17091.979980	154.239441	55.6737
17092.316437	154.234680	55.6754
17092.652893	154.225693	55.6778
17092.989349	154.249008	55.6807
17093.325806	154.235596	55.6792
17093.662262	154.264511	55.6791
17093.998718	154.239883	55.6765
17094.335175	154.256210	55.6769
17094.671631	154.244202	55.6845
17095.008087	154.271057	55.6754
17095.344543	154.248688	55.6870
17095.681000	154.291214	55.6779
17096.017456	154.271637	55.6798
17096.353912	154.285233	55.6728
17096.690369	154.273163	55.6752
17097.026825	154.268295	55.6702
17097.363281	154.248978	55.6784
17097.699738	154.271851	55.6886
17098.036194	154.297806	55.6788
17098.372650	154.280807	55.6785
17098.709106	154.287918	55.6752
17099.045563	154.269943	55.6798
17099.382019	154.286484	55.6812
17099.718475	154.282990	55.6825
17100.054932	154.298843	55.6804
17100.391388	154.281357	55.6803
17100.727844	154.302200	55.6852
17101.064301	154.301376	55.6797
17101.400757	154.307892	55.6802
17101.737213	154.302826	55.6796
17102.073669	154.323212	55.6759
17102.410126	154.293594	55.6694
17102.746582	154.291809	55.6776
17103.083038	154.296951	55.6803
17103.419495	154.313583	55.6764
17103.755951	154.287766	55.6775
17104.092407	154.325546	55.6849
17104.428864	154.319229	55.6686
17104.765320	154.296890	55.6741
17105.101776	154.292694	55.6825
17105.438232	154.343002	55.6845
17105.774689	154.317978	55.6708
17106.111145	154.339355	55.6800
17106.447601	154.319336	55.6659
17106.784058	154.326309	55.6802
17107.120514	154.324951	55.6688
17107.456970	154.329803	55.6833
17107.793427	154.353882	55.6686
17108.129883	154.331421	55.6745
17108.466339	154.355469	55.6678
17108.802795	154.327850	55.6679
17109.139252	154.334549	55.6709
17109.475708	154.333572	55.6751
17109.812164	154.348648	55.6758
17110.148621	154.363815	55.6722
17110.485077	154.343979	55.6671
17110.821533	154.359100	55.6732
17111.157990	154.343872	55.6652
17111.494446	154.344711	55.6734
17111.830902	154.344543	55.6746
17112.167358	154.369766	55.6727
17112.503815	154.335617	55.6658
17112.840271	154.329941	55.6802
17113.176727	154.358948	55.6851
17113.513184	154.364243	55.6768
17113.849640	154.363281	55.6852
17114.186096	154.385376	55.6770
17114.522552	154.371918	55.6750
17114.859009	154.361252	55.6772
17115.195465	154.380600	55.6801
17115.531921	154.364227	55.6778
17115.868378	154.389725	55.6818
17116.204834	154.383575	55.6777
17116.541290	154.393555	55.6722
17116.877747	154.373352	55.6804
17117.214203	154.408859	55.6699
17117.550659	154.370758	55.6765
17117.887115	154.411957	55.6705
17118.223572	154.382248	55.6682
17118.560028	154.382446	55.6668
17118.896484	154.378204	55.6747
17119.232941	154.389343	55.6729
17119.569397	154.411896	55.6714
17119.905853	154.385406	55.6586
17120.242310	154.371536	55.6685
17120.578766	154.373077	55.6726
17120.915222	154.393372	55.6718
17121.251678	154.372635	55.6690
17121.588135	154.375671	55.6763
17121.924591	154.378265	55.6808
17122.261047	154.400024	55.6831
17122.597504	154.405396	55.6826
17122.933960	154.425949	55.6800
17123.270416	154.417038	55.6741
17123.606873	154.410782	55.6737
17123.943329	154.403809	55.6820
17124.279785	154.433136	55.6796
17124.616241	154.423126	55.6810
17124.952698	154.453888	55.6763
17125.289154	154.431122	55.6700
17125.625610	154.434021	55.6740
17125.962067	154.434143	55.6704
17126.298523	154.431213	55.6768
17126.634979	154.455566	55.6655
17126.971436	154.409805	55.6692
17127.307892	154.436859	55.6730
17127.644348	154.427383	55.6768
17127.980804	154.453949	55.6695
17128.317261	154.423828	55.6731
17128.653717	154.452271	55.6745
17128.990173	154.436401	55.6721
17129.326630	154.456131	55.6771
17129.663086	154.445312	55.6679
17129.999542	154.445587	55.6815
17130.335999	154.465408	55.6753
17130.672455	154.477158	55.6769
17131.008911	154.463516	55.6652
17131.345367	154.446274	55.6733
17131.681824	154.447769	55.6852
17132.018280	154.498276	55.6781
17132.354736	154.456985	55.6758
17132.691193	154.480850	55.6818
17133.027649	154.492859	55.6830
17133.364105	154.487854	55.6705
17133.700562	154.492523	55.6842
17134.037018	154.487000	55.6637
17134.373474	154.466293	55.6876
17134.709930	154.511078	55.6724
17135.046387	154.455963	55.6773
17135.382843	154.506714	55.6915
17135.719299	154.513321	55.6729
17136.055756	154.505753	55.6782
17136.392212	154.503098	55.6716
17136.728668	154.521378	55.6778
17137.065125	154.524139	55.6574
17137.401581	154.468597	55.6580
17137.738037	154.472473	55.6752
17138.074493	154.488602	55.6682
17138.410950	154.482864	55.6772
17138.747406	154.497787	55.6694
17139.083862	154.493515	55.6784
17139.420319	154.519226	55.6694
17139.756775	154.496979	55.6675
17140.093231	154.499908	55.6738
17140.429688	154.514633	55.6736
17140.766144	154.523788	55.6724
17141.102600	154.522171	55.6665
17141.439056	154.512909	55.6690
17141.775513	154.510437	55.6750
17142.111969	154.545105	55.6767
17142.448425	154.533722	55.6669
17142.784882	154.528122	55.6752
17143.121338	154.558609	55.6768
17143.457794	154.558609	55.6622
17143.794250	154.522903	55.6698
17144.130707	154.557343	55.6778
17144.467163	154.570831	55.6664
17144.803619	154.547318	55.6576
17145.140076	154.507767	55.6690
17145.476532	154.554657	55.6783
17145.812988	154.539703	55.6641
17146.149445	154.529968	55.6725
17146.485901	154.522537	55.6735
