* Measurement data measured by REW V5.20.13
* Source: ASIO hdspfire, Analog 1 (1)
* Format: 256k Log Swept Sine, 1 sweep at -12,0 dBFS, at 44100 Hz
* Dated: 04/06/2024 15:30:21
* Sense Resistor: 26.3
* Lead resistance: 0.000
* Input resistance: 20000.000
* Calibration factor: 0.9925
* Note: 
* Measurement: Parlante Colgado
* Smoothing: None
* Frequency Step: 0.3364563 Hz
* Start Frequency: 2.0187378 Hz
*
* Freq(Hz)	Z(Ohms)	Phase(degrees)
16841.656494	151.223129	55.7689
16841.992950	151.231857	55.7690
16842.329407	151.216156	55.7726
16842.665863	151.257050	55.7703
16843.002319	151.215988	55.7627
16843.338776	151.245605	55.7743
16843.675232	151.228271	55.7547
16844.011688	151.203735	55.7796
16844.348145	151.271927	55.7677
16844.684601	151.226791	55.7593
16845.021057	151.220093	55.7639
16845.357513	151.239944	55.7775
16845.693970	151.268509	55.7514
16846.030426	151.188873	55.7576
16846.366882	151.221100	55.7798
16846.703339	151.265472	55.7717
16847.039795	151.253815	55.7626
16847.376251	151.243820	55.7677
16847.712708	151.284378	55.7715
16848.049164	151.273026	55.7494
16848.385620	151.246201	55.7615
16848.722076	151.256622	55.7596
16849.058533	151.251709	55.7626
16849.394989	151.247757	55.7709
16849.731445	151.290588	55.7701
16850.067902	151.269485	55.7641
16850.404358	151.284576	55.7687
16850.740814	151.282532	55.7663
16851.077271	151.287048	55.7680
16851.413727	151.295883	55.7638
16851.750183	151.263336	55.7647
16852.086639	151.289429	55.7775
16852.423096	151.297974	55.7730
16852.759552	151.321487	55.7685
16853.096008	151.289322	55.7640
16853.432465	151.316345	55.7674
16853.768921	151.278229	55.7570
16854.105377	151.285126	55.7744
16854.441833	151.299377	55.7637
16854.778290	151.273865	55.7697
16855.114746	151.301224	55.7761
16855.451202	151.308365	55.7647
16855.787659	151.284653	55.7684
16856.124115	151.300323	55.7693
16856.460571	151.290710	55.7724
16856.797028	151.314117	55.7676
16857.133484	151.278870	55.7705
16857.469940	151.314346	55.7783
16857.806396	151.315704	55.7750
16858.142853	151.340073	55.7691
16858.479309	151.308243	55.7650
16858.815765	151.318253	55.7742
16859.152222	151.330933	55.7725
16859.488678	151.338379	55.7713
16859.825134	151.343567	55.7643
16860.161591	151.324921	55.7675
16860.498047	151.342606	55.7611
16860.834503	151.292160	55.7679
16861.170959	151.339676	55.7782
16861.507416	151.329041	55.7750
16861.843872	151.373245	55.7760
16862.180328	151.349838	55.7577
16862.516785	151.324524	55.7717
16862.853241	151.368973	55.7720
16863.189697	151.348053	55.7603
16863.526154	151.348251	55.7659
16863.862610	151.341751	55.7642
16864.199066	151.348663	55.7654
16864.535522	151.347137	55.7683
16864.871979	151.367584	55.7602
16865.208435	151.327972	55.7604
16865.544891	151.349991	55.7708
16865.881348	151.355423	55.7648
16866.217804	151.356857	55.7682
16866.554260	151.363617	55.7651
16866.890717	151.362900	55.7674
16867.227173	151.368240	55.7666
16867.563629	151.380157	55.7658
16867.900085	151.360962	55.7601
16868.236542	151.357559	55.7708
16868.572998	151.372208	55.7770
16868.909454	151.408081	55.7732
16869.245911	151.405746	55.7661
16869.582367	151.396851	55.7538
16869.918823	151.359573	55.7684
16870.255280	151.396790	55.7637
16870.591736	151.361221	55.7702
16870.928192	151.402786	55.7727
16871.264648	151.394104	55.7656
16871.601105	151.390182	55.7631
16871.937561	151.375305	55.7674
16872.274017	151.393845	55.7699
16872.610474	151.384979	55.7647
16872.946930	151.395050	55.7714
16873.283386	151.395050	55.7610
16873.619843	151.393448	55.7686
16873.956299	151.388062	55.7599
16874.292755	151.404694	55.7747
16874.629211	151.422455	55.7499
16874.965668	151.370285	55.7568
16875.302124	151.381332	55.7659
16875.638580	151.408661	55.7657
16875.975037	151.380524	55.7626
16876.311493	151.428543	55.7779
16876.647949	151.431885	55.7545
16876.984406	151.416168	55.7651
16877.320862	151.433945	55.7593
16877.657318	151.424438	55.7595
16877.993774	151.423904	55.7614
16878.330231	151.436203	55.7667
16878.666687	151.456833	55.7559
16879.003143	151.409531	55.7564
16879.339600	151.439224	55.7711
16879.676056	151.446503	55.7638
16880.012512	151.460068	55.7644
16880.348969	151.449158	55.7553
16880.685425	151.426193	55.7615
16881.021881	151.447922	55.7681
16881.358337	151.436279	55.7596
16881.694794	151.436096	55.7712
16882.031250	151.442902	55.7685
16882.367706	151.461914	55.7718
16882.704163	151.454254	55.7613
16883.040619	151.438126	55.7644
16883.377075	151.440796	55.7751
16883.713531	151.473434	55.7648
16884.049988	151.438843	55.7668
16884.386444	151.464035	55.7653
16884.722900	151.432526	55.7658
16885.059357	151.449219	55.7763
16885.395813	151.478516	55.7747
16885.732269	151.474503	55.7622
16886.068726	151.454071	55.7701
16886.405182	151.479233	55.7721
16886.741638	151.487198	55.7707
16887.078094	151.498886	55.7612
16887.414551	151.472824	55.7640
16887.751007	151.496353	55.7613
16888.087463	151.471985	55.7627
16888.423920	151.489868	55.7610
16888.760376	151.477493	55.7674
16889.096832	151.503571	55.7573
16889.433289	151.471054	55.7613
16889.769745	151.482117	55.7593
16890.106201	151.471375	55.7693
16890.442657	151.495377	55.7628
16890.779114	151.474869	55.7672
16891.115570	151.497345	55.7695
16891.452026	151.498383	55.7636
16891.788483	151.477646	55.7654
16892.124939	151.495041	55.7786
16892.461395	151.530045	55.7667
16892.797852	151.492798	55.7652
16893.134308	151.524002	55.7725
16893.470764	151.509674	55.7628
16893.807220	151.514847	55.7736
16894.143677	151.533737	55.7688
16894.480133	151.535324	55.7653
16894.816589	151.521820	55.7644
16895.153046	151.537460	55.7713
16895.489502	151.540436	55.7606
16895.825958	151.524673	55.7702
16896.162415	151.556198	55.7670
16896.498871	151.540451	55.7602
16896.835327	151.520050	55.7647
16897.171783	151.544144	55.7774
16897.508240	151.562134	55.7616
16897.844696	151.530518	55.7682
16898.181152	151.554840	55.7675
16898.517609	151.537674	55.7675
16898.854065	151.543167	55.7699
16899.190521	151.555786	55.7772
16899.526978	151.571198	55.7610
16899.863434	151.535660	55.7723
16900.199890	151.579727	55.7667
16900.536346	151.550430	55.7600
16900.872803	151.527267	55.7648
16901.209259	151.561478	55.7800
16901.545715	151.562714	55.7624
16901.882172	151.575577	55.7757
16902.218628	151.578888	55.7547
16902.555084	151.560440	55.7621
16902.891541	151.549942	55.7601
16903.227997	151.573318	55.7667
16903.564453	151.559448	55.7573
16903.900909	151.563446	55.7637
16904.237366	151.565094	55.7648
16904.573822	151.581863	55.7594
16904.910278	151.559128	55.7636
16905.246735	151.594238	55.7617
16905.583191	151.572266	55.7567
16905.919647	151.572861	55.7556
16906.256104	151.558044	55.7671
16906.592560	151.597733	55.7579
16906.929016	151.541290	55.7644
16907.265472	151.600967	55.7769
16907.601929	151.614273	55.7670
16907.938385	151.621170	55.7491
16908.274841	151.553452	55.7604
16908.611298	151.610657	55.7674
16908.947754	151.585358	55.7641
16909.284210	151.623367	55.7651
16909.620667	151.600052	55.7582
16909.957123	151.605408	55.7582
16910.293579	151.580963	55.7648
16910.630035	151.614746	55.7698
16910.966492	151.616043	55.7674
16911.302948	151.631851	55.7637
16911.639404	151.619705	55.7627
16911.975861	151.634323	55.7630
16912.312317	151.626099	55.7593
16912.648773	151.629974	55.7621
16912.985229	151.628540	55.7620
16913.321686	151.653015	55.7598
16913.658142	151.612228	55.7496
16913.994598	151.619659	55.7689
16914.331055	151.632339	55.7622
16914.667511	151.641403	55.7635
16915.003967	151.622681	55.7632
16915.340424	151.644943	55.7642
16915.676880	151.618744	55.7711
16916.013336	151.678223	55.7676
16916.349792	151.630127	55.7605
16916.686249	151.652634	55.7687
16917.022705	151.647888	55.7698
16917.359161	151.683075	55.7661
16917.695618	151.663712	55.7517
16918.032074	151.636261	55.7559
16918.368530	151.628052	55.7581
16918.704987	151.631851	55.7687
16919.041443	151.632477	55.7591
16919.377899	151.621658	55.7815
16919.714355	151.688202	55.7720
16920.050812	151.669037	55.7581
16920.387268	151.643967	55.7599
16920.723724	151.653015	55.7644
16921.060181	151.655609	55.7673
16921.396637	151.669739	55.7585
16921.733093	151.649551	55.7665
16922.069550	151.676575	55.7619
16922.406006	151.675079	55.7627
16922.742462	151.670227	55.7558
16923.078918	151.678787	55.7615
16923.415375	151.668701	55.7588
16923.751831	151.707672	55.7597
16924.088287	151.672989	55.7458
16924.424744	151.672531	55.7558
16924.761200	151.678604	55.7576
16925.097656	151.686783	55.7488
16925.434113	151.655029	55.7560
16925.770569	151.678070	55.7620
16926.107025	151.687103	55.7610
16926.443481	151.689621	55.7584
16926.779938	151.688553	55.7562
16927.116394	151.667252	55.7629
16927.452850	151.710129	55.7683
16927.789307	151.691132	55.7573
16928.125763	151.700424	55.7676
16928.462219	151.703552	55.7624
16928.798676	151.710617	55.7632
16929.135132	151.697220	55.7642
16929.471588	151.714966	55.7647
16929.808044	151.704132	55.7696
16930.144501	151.733612	55.7630
16930.480957	151.703690	55.7677
16930.817413	151.737808	55.7684
16931.153870	151.739029	55.7651
16931.490326	151.732117	55.7594
16931.826782	151.745834	55.7636
16932.163239	151.727097	55.7535
16932.499695	151.737564	55.7616
16932.836151	151.721100	55.7542
16933.172607	151.732376	55.7627
16933.509064	151.725098	55.7552
16933.845520	151.723175	55.7672
16934.181976	151.755554	55.7574
16934.518433	151.716187	55.7592
16934.854889	151.751770	55.7612
16935.191345	151.733063	55.7604
16935.527802	151.750259	55.7518
16935.864258	151.709641	55.7632
16936.200714	151.751877	55.7609
16936.537170	151.734451	55.7626
16936.873627	151.739746	55.7589
16937.210083	151.739548	55.7672
16937.546539	151.749130	55.7635
16937.882996	151.758789	55.7626
16938.219452	151.741302	55.7587
16938.555908	151.728989	55.7647
16938.892365	151.749329	55.7793
16939.228821	151.779694	55.7669
16939.565277	151.769562	55.7684
16939.901733	151.776611	55.7647
16940.238190	151.782990	55.7618
16940.574646	151.758591	55.7611
16940.911102	151.785065	55.7651
16941.247559	151.764526	55.7588
16941.584015	151.785477	55.7640
16941.920471	151.769424	55.7534
16942.256927	151.766571	55.7639
16942.593384	151.780518	55.7570
16942.929840	151.770065	55.7563
16943.266296	151.756821	55.7569
16943.602753	151.780029	55.7643
16943.939209	151.775574	55.7499
16944.275665	151.753525	55.7563
16944.612122	151.760620	55.7651
16944.948578	151.795776	55.7586
16945.285034	151.773438	55.7556
16945.621490	151.788879	55.7518
16945.957947	151.770798	55.7518
16946.294403	151.760941	55.7443
16946.630859	151.730240	55.7638
16946.967316	151.777725	55.7655
16947.303772	151.769852	55.7662
16947.640228	151.800018	55.7695
16947.976685	151.808975	55.7587
16948.313141	151.791428	55.7607
16948.649597	151.808914	55.7631
16948.986053	151.812378	55.7579
16949.322510	151.795807	55.7580
16949.658966	151.812988	55.7678
16949.995422	151.829437	55.7558
16950.331879	151.805740	55.7587
16950.668335	151.820068	55.7596
16951.004791	151.813782	55.7593
16951.341248	151.815201	55.7589
16951.677704	151.815140	55.7620
16952.014160	151.810516	55.7595
16952.350616	151.819992	55.7686
16952.687073	151.830185	55.7600
16953.023529	151.823471	55.7630
16953.359985	151.829376	55.7648
16953.696442	151.856766	55.7554
16954.032898	151.805847	55.7484
16954.369354	151.809860	55.7600
16954.705811	151.819458	55.7618
16955.042267	151.820038	55.7509
16955.378723	151.790375	55.7634
16955.715179	151.822678	55.7643
16956.051636	151.818436	55.7613
16956.388092	151.810028	55.7662
16956.724548	151.842346	55.7692
16957.061005	151.844330	55.7651
16957.397461	151.863861	55.7582
16957.733917	151.854584	55.7560
16958.070374	151.838730	55.7435
16958.406830	151.824951	55.7676
16958.743286	151.863647	55.7491
16959.079742	151.831802	55.7644
16959.416199	151.875610	55.7546
16959.752655	151.865128	55.7535
16960.089111	151.838470	55.7443
16960.425568	151.848328	55.7681
16960.762024	151.880203	55.7495
16961.098480	151.843872	55.7522
16961.434937	151.840805	55.7642
16961.771393	151.897232	55.7678
16962.107849	151.889847	55.7503
16962.444305	151.886642	55.7508
16962.780762	151.859848	55.7446
16963.117218	151.849075	55.7582
16963.453674	151.880402	55.7582
16963.790131	151.853653	55.7504
16964.126587	151.861664	55.7693
16964.463043	151.896973	55.7568
16964.799500	151.868027	55.7536
16965.135956	151.865524	55.7614
16965.472412	151.885391	55.7591
16965.808868	151.861572	55.7585
16966.145325	151.880112	55.7658
16966.481781	151.880554	55.7642
16966.818237	151.900391	55.7647
16967.154694	151.892929	55.7600
16967.491150	151.898132	55.7600
16967.827606	151.887817	55.7635
16968.164062	151.927704	55.7615
16968.500519	151.891968	55.7463
16968.836975	151.881088	55.7623
16969.173431	151.902039	55.7599
16969.509888	151.896805	55.7580
16969.846344	151.901871	55.7621
16970.182800	151.905426	55.7512
16970.519257	151.871002	55.7648
16970.855713	151.925186	55.7624
16971.192169	151.885666	55.7577
16971.528625	151.907120	55.7649
16971.865082	151.900009	55.7650
16972.201538	151.922058	55.7641
16972.537994	151.904404	55.7657
16972.874451	151.942322	55.7700
16973.210907	151.943558	55.7572
16973.547363	151.932861	55.7553
16973.883820	151.915787	55.7582
16974.220276	151.945099	55.7628
16974.556732	151.926743	55.7517
16974.893188	151.932236	55.7623
16975.229645	151.921219	55.7571
16975.566101	151.946472	55.7712
16975.902557	151.958710	55.7596
16976.239014	151.974548	55.7577
16976.575470	151.931763	55.7519
16976.911926	151.976440	55.7671
16977.248383	151.958160	55.7469
16977.584839	151.960022	55.7586
16977.921295	151.945038	55.7524
16978.257751	151.962326	55.7627
16978.594208	151.960236	55.7552
16978.930664	151.965546	55.7574
16979.267120	151.950897	55.7528
16979.603577	151.941788	55.7608
16979.940033	151.951965	55.7644
16980.276489	151.956894	55.7663
16980.612946	151.971115	55.7651
16980.949402	151.962646	55.7635
16981.285858	151.974747	55.7626
16981.622314	151.948624	55.7604
16981.958771	151.960510	55.7716
16982.295227	151.974579	55.7686
16982.631683	151.985886	55.7635
16982.968140	151.952744	55.7603
16983.304596	151.974304	55.7730
16983.641052	151.973755	55.7611
16983.977509	151.970428	55.7706
16984.313965	151.979935	55.7633
16984.650421	151.969772	55.7708
16984.986877	152.004364	55.7671
16985.323334	151.973206	55.7574
16985.659790	151.983871	55.7717
16985.996246	151.984818	55.7591
16986.332703	151.980453	55.7729
16986.669159	151.998627	55.7678
16987.005615	152.021317	55.7696
16987.342072	152.006958	55.7574
16987.678528	152.019318	55.7610
16988.014984	151.990234	55.7540
16988.351440	152.000839	55.7624
16988.687897	151.988556	55.7653
16989.024353	152.026535	55.7668
16989.360809	152.021057	55.7612
16989.697266	152.022980	55.7535
16990.033722	152.002655	55.7605
16990.370178	152.010941	55.7589
16990.706635	152.026855	55.7671
16991.043091	152.022339	55.7487
16991.379547	151.997421	55.7673
16991.716003	152.039581	55.7630
16992.052460	152.025085	55.7548
16992.388916	152.003433	55.7655
16992.725372	152.047348	55.7638
16993.061829	152.010422	55.7651
16993.398285	152.072632	55.7692
16993.734741	152.040054	55.7511
16994.071198	152.031693	55.7613
16994.407654	152.039108	55.7642
16994.744110	152.052689	55.7604
16995.080566	152.038544	55.7574
16995.417023	152.030991	55.7651
16995.753479	152.056259	55.7669
16996.089935	152.072998	55.7599
16996.426392	152.032455	55.7420
16996.762848	151.999924	55.7731
16997.099304	152.053207	55.7660
16997.435760	152.043915	55.7709
16997.772217	152.047150	55.7597
16998.108673	152.033936	55.7723
16998.445129	152.049683	55.7724
16998.781586	152.076782	55.7705
16999.118042	152.051590	55.7643
16999.454498	152.074295	55.7694
16999.790955	152.066483	55.7642
17000.127411	152.077957	55.7610
17000.463867	152.052414	55.7600
17000.800323	152.074539	55.7674
17001.136780	152.067123	55.7548
17001.473236	152.060104	55.7718
17001.809692	152.097595	55.7591
17002.146149	152.082413	55.7612
17002.482605	152.077820	55.7525
17002.819061	152.083725	55.7665
17003.155518	152.098190	55.7542
17003.491974	152.097443	55.7509
17003.828430	152.045593	55.7534
17004.164886	152.085922	55.7705
17004.501343	152.093765	55.7679
17004.837799	152.120575	55.7624
17005.174255	152.107254	55.7659
17005.510712	152.131561	55.7582
17005.847168	152.110703	55.7589
17006.183624	152.109421	55.7640
17006.520081	152.146484	55.7646
17006.856537	152.120575	55.7539
17007.192993	152.132996	55.7611
17007.529449	152.120972	55.7526
17007.865906	152.105118	55.7592
17008.202362	152.117935	55.7620
17008.538818	152.101105	55.7624
17008.875275	152.124100	55.7665
17009.211731	152.098816	55.7652
17009.548187	152.133408	55.7725
17009.884644	152.120789	55.7626
17010.221100	152.116592	55.7667
17010.557556	152.119873	55.7680
17010.894012	152.111389	55.7683
17011.230469	152.134842	55.7715
17011.566925	152.106201	55.7663
17011.903381	152.146317	55.7773
17012.239838	152.120148	55.7602
17012.576294	152.122894	55.7764
17012.912750	152.131073	55.7741
17013.249207	152.163010	55.7767
17013.585663	152.161392	55.7628
17013.922119	152.139008	55.7622
17014.258575	152.137924	55.7721
17014.595032	152.160568	55.7685
17014.931488	152.155136	55.7704
17015.267944	152.180450	55.7667
17015.604401	152.166611	55.7555
17015.940857	152.132980	55.7636
17016.277313	152.176956	55.7734
17016.613770	152.172821	55.7551
17016.950226	152.153778	55.7648
17017.286682	152.177902	55.7614
17017.623138	152.156113	55.7522
17017.959595	152.129715	55.7643
17018.296051	152.150894	55.7699
17018.632507	152.162582	55.7736
17018.968964	152.173721	55.7671
17019.305420	152.177200	55.7708
17019.641876	152.171295	55.7627
17019.978333	152.178192	55.7737
17020.314789	152.182343	55.7649
17020.651245	152.196518	55.7718
17020.987701	152.187073	55.7584
17021.324158	152.180771	55.7702
17021.660614	152.194260	55.7711
17021.997070	152.233795	55.7676
17022.333527	152.200699	55.7502
17022.669983	152.188065	55.7664
17023.006439	152.222122	55.7625
17023.342896	152.205109	55.7524
17023.679352	152.185013	55.7601
17024.015808	152.200745	55.7662
17024.352264	152.212799	55.7637
17024.688721	152.218216	55.7664
17025.025177	152.238464	55.7538
17025.361633	152.192810	55.7571
17025.698090	152.228683	55.7571
17026.034546	152.181519	55.7527
17026.371002	152.181000	55.7671
17026.707458	152.214951	55.7800
17027.043915	152.240021	55.7563
17027.380371	152.190323	55.7711
17027.716827	152.244446	55.7692
17028.053284	152.226746	55.7652
17028.389740	152.239944	55.7653
17028.726196	152.242142	55.7557
17029.062653	152.193329	55.7607
17029.399109	152.239670	55.7730
17029.735565	152.227051	55.7638
17030.072021	152.255692	55.7711
17030.408478	152.261108	55.7595
17030.744934	152.255676	55.7510
17031.081390	152.211044	55.7562
17031.417847	152.246872	55.7712
17031.754303	152.268585	55.7592
17032.090759	152.262390	55.7577
17032.427216	152.264603	55.7499
17032.763672	152.233582	55.7555
17033.100128	152.259521	55.7605
17033.436584	152.255051	55.7628
17033.773041	152.291687	55.7590
17034.109497	152.263031	55.7545
17034.445953	152.286163	55.7569
17034.782410	152.263458	55.7570
17035.118866	152.298752	55.7591
17035.455322	152.280487	55.7529
17035.791779	152.284119	55.7508
17036.128235	152.261765	55.7595
17036.464691	152.288330	55.7555
17036.801147	152.265518	55.7609
17037.137604	152.271210	55.7572
17037.474060	152.259460	55.7755
17037.810516	152.307846	55.7685
17038.146973	152.290161	55.7659
17038.483429	152.289856	55.7649
17038.819885	152.281998	55.7709
17039.156342	152.303513	55.7754
17039.492798	152.310028	55.7668
17039.829254	152.304611	55.7725
17040.165710	152.318634	55.7640
17040.502167	152.305115	55.7654
17040.838623	152.296127	55.7642
17041.175079	152.315140	55.7716
17041.511536	152.315079	55.7611
17041.847992	152.315521	55.7591
17042.184448	152.279953	55.7613
17042.520905	152.319977	55.7678
17042.857361	152.297623	55.7592
17043.193817	152.314255	55.7654
17043.530273	152.313797	55.7592
17043.866730	152.309586	55.7588
17044.203186	152.321243	55.7577
17044.539642	152.290726	55.7516
17044.876099	152.309402	55.7665
17045.212555	152.313629	55.7552
17045.549011	152.322281	55.7591
17045.885468	152.302765	55.7505
17046.221924	152.305054	55.7622
17046.558380	152.313660	55.7584
17046.894836	152.317337	55.7601
17047.231293	152.304459	55.7575
17047.567749	152.310196	55.7735
17047.904205	152.353577	55.7648
17048.240662	152.329758	55.7656
17048.577118	152.368134	55.7637
17048.913574	152.333618	55.7568
17049.250031	152.354813	55.7703
17049.586487	152.373215	55.7558
17049.922943	152.339371	55.7591
17050.259399	152.358734	55.7602
17050.595856	152.327652	55.7657
17050.932312	152.372421	55.7751
17051.268768	152.383469	55.7696
17051.605225	152.400330	55.7571
17051.941681	152.356705	55.7582
17052.278137	152.371521	55.7611
17052.614594	152.354355	55.7663
17052.951050	152.378555	55.7675
17053.287506	152.374161	55.7690
17053.623962	152.400574	55.7621
17053.960419	152.358780	55.7584
17054.296875	152.382965	55.7668
17054.633331	152.352020	55.7586
17054.969788	152.371780	55.7776
17055.306244	152.394302	55.7654
17055.642700	152.387589	55.7613
17055.979156	152.371918	55.7623
17056.315613	152.378510	55.7591
17056.652069	152.351135	55.7661
17056.988525	152.376129	55.7702
17057.324982	152.388535	55.7732
17057.661438	152.398499	55.7591
17057.997894	152.369614	55.7690
17058.334351	152.403458	55.7684
17058.670807	152.395172	55.7665
17059.007263	152.412888	55.7689
17059.343719	152.424576	55.7601
17059.680176	152.404816	55.7577
17060.016632	152.410751	55.7625
17060.353088	152.415909	55.7591
17060.689545	152.409622	55.7608
17061.026001	152.423309	55.7610
17061.362457	152.403259	55.7574
17061.698914	152.419983	55.7749
17062.035370	152.458313	55.7577
17062.371826	152.421478	55.7577
17062.708282	152.423706	55.7602
17063.044739	152.444183	55.7697
17063.381195	152.450195	55.7503
17063.717651	152.427673	55.7592
17064.054108	152.417282	55.7540
17064.390564	152.429581	55.7678
17064.727020	152.426147	55.7588
17065.063477	152.442261	55.7655
17065.399933	152.427246	55.7574
17065.736389	152.429688	55.7635
17066.072845	152.437897	55.7664
17066.409302	152.441971	55.7542
17066.745758	152.421677	55.7676
17067.082214	152.450455	55.7553
17067.418671	152.407135	55.7651
17067.755127	152.457886	55.7714
17068.091583	152.456696	55.7571
17068.428040	152.445877	55.7628
17068.764496	152.461914	55.7557
17069.100952	152.434158	55.7572
17069.437408	152.450623	55.7670
17069.773865	152.481064	55.7584
17070.110321	152.450287	55.7559
17070.446777	152.483170	55.7589
17070.783234	152.452606	55.7468
17071.119690	152.442947	55.7629
17071.456146	152.483978	55.7636
17071.792603	152.468399	55.7504
17072.129059	152.462540	55.7623
17072.465515	152.473770	55.7567
17072.801971	152.470581	55.7589
17073.138428	152.462143	55.7593
17073.474884	152.480286	55.7629
17073.811340	152.462723	55.7551
17074.147797	152.453476	55.7695
17074.484253	152.488541	55.7690
17074.820709	152.478363	55.7634
17075.157166	152.478119	55.7661
17075.493622	152.478683	55.7701
17075.830078	152.500458	55.7674
17076.166534	152.487671	55.7627
17076.502991	152.486649	55.7669
17076.839447	152.492233	55.7639
17077.175903	152.479340	55.7693
17077.512360	152.504349	55.7691
17077.848816	152.497116	55.7705
17078.185272	152.518570	55.7664
17078.521729	152.508514	55.7696
17078.858185	152.530701	55.7650
17079.194641	152.535049	55.7657
17079.531097	152.530746	55.7511
17079.867554	152.511276	55.7671
17080.204010	152.556946	55.7583
17080.540466	152.541809	55.7522
17080.876923	152.529373	55.7431
17081.213379	152.496201	55.7549
17081.549835	152.524399	55.7597
17081.886292	152.524780	55.7585
17082.222748	152.536407	55.7578
17082.559204	152.529114	55.7520
17082.895660	152.512192	55.7598
17083.232117	152.539230	55.7599
17083.568573	152.515091	55.7582
17083.905029	152.528885	55.7669
17084.241486	152.540207	55.7673
17084.577942	152.551620	55.7638
17084.914398	152.551163	55.7620
17085.250854	152.532089	55.7621
17085.587311	152.566757	55.7718
17085.923767	152.553482	55.7531
17086.260223	152.535446	55.7706
17086.596680	152.573669	55.7686
17086.933136	152.565918	55.7624
17087.269592	152.580215	55.7687
17087.606049	152.584976	55.7520
17087.942505	152.559418	55.7630
17088.278961	152.586441	55.7561
17088.615417	152.565598	55.7580
17088.951874	152.580811	55.7581
17089.288330	152.572693	55.7556
17089.624786	152.580521	55.7624
17089.961243	152.604004	55.7505
17090.297699	152.560547	55.7480
17090.634155	152.573105	55.7604
17090.970612	152.587280	55.7523
17091.307068	152.569077	55.7546
17091.643524	152.578918	55.7537
17091.979980	152.555054	55.7579
17092.316437	152.575729	55.7680
17092.652893	152.599380	55.7636
17092.989349	152.582642	55.7610
17093.325806	152.611465	55.7674
17093.662262	152.592239	55.7534
17093.998718	152.594650	55.7717
17094.335175	152.628235	55.7549
17094.671631	152.571533	55.7565
17095.008087	152.597916	55.7708
17095.344543	152.607285	55.7658
17095.681000	152.615875	55.7627
17096.017456	152.590332	55.7675
17096.353912	152.642380	55.7693
17096.690369	152.606262	55.7560
17097.026825	152.621262	55.7659
17097.363281	152.606476	55.7598
17097.699738	152.625183	55.7647
17098.036194	152.605728	55.7585
17098.372650	152.615555	55.7648
17098.709106	152.604980	55.7652
17099.045563	152.635101	55.7684
17099.382019	152.632889	55.7621
17099.718475	152.631638	55.7558
17100.054932	152.623093	55.7691
17100.391388	152.662460	55.7472
17100.727844	152.586823	55.7590
17101.064301	152.643524	55.7637
17101.400757	152.636856	55.7614
17101.737213	152.631699	55.7520
17102.073669	152.631714	55.7685
17102.410126	152.647568	55.7555
17102.746582	152.651749	55.7646
17103.083038	152.648010	55.7501
17103.419495	152.631378	55.7638
17103.755951	152.658890	55.7637
17104.092407	152.661606	55.7597
17104.428864	152.658524	55.7582
17104.765320	152.651703	55.7642
17105.101776	152.687836	55.7618
17105.438232	152.662308	55.7555
17105.774689	152.676117	55.7549
17106.111145	152.633911	55.7560
17106.447601	152.653564	55.7720
17106.784058	152.691376	55.7701
17107.120514	152.679977	55.7558
17107.456970	152.671921	55.7649
17107.793427	152.670197	55.7614
17108.129883	152.686798	55.7675
17108.466339	152.681198	55.7566
17108.802795	152.662155	55.7633
17109.139252	152.684708	55.7688
17109.475708	152.675903	55.7569
17109.812164	152.664383	55.7740
17110.148621	152.705307	55.7668
17110.485077	152.690720	55.7664
17110.821533	152.722366	55.7630
17111.157990	152.696259	55.7474
17111.494446	152.678146	55.7582
17111.830902	152.679398	55.7525
17112.167358	152.662018	55.7622
17112.503815	152.672913	55.7691
17112.840271	152.721649	55.7705
17113.176727	152.700119	55.7521
17113.513184	152.701828	55.7658
17113.849640	152.713715	55.7535
17114.186096	152.696640	55.7569
17114.522552	152.697052	55.7575
17114.859009	152.698502	55.7618
17115.195465	152.706436	55.7662
17115.531921	152.743073	55.7633
17115.868378	152.719177	55.7511
17116.204834	152.722031	55.7605
17116.541290	152.717819	55.7555
17116.877747	152.728653	55.7633
17117.214203	152.734375	55.7563
17117.550659	152.728729	55.7593
17117.887115	152.738953	55.7604
17118.223572	152.745575	55.7570
17118.560028	152.744110	55.7508
17118.896484	152.709534	55.7541
17119.232941	152.737259	55.7611
17119.569397	152.713074	55.7576
17119.905853	152.736053	55.7670
17120.242310	152.736908	55.7640
17120.578766	152.746887	55.7589
17120.915222	152.720154	55.7653
17121.251678	152.750153	55.7660
17121.588135	152.730469	55.7669
17121.924591	152.762817	55.7742
17122.261047	152.778183	55.7589
17122.597504	152.741180	55.7587
17122.933960	152.754547	55.7658
17123.270416	152.760239	55.7636
17123.606873	152.762268	55.7607
17123.943329	152.751709	55.7636
17124.279785	152.774414	55.7682
17124.616241	152.781708	55.7561
17124.952698	152.763596	55.7605
17125.289154	152.773453	55.7579
17125.625610	152.774612	55.7620
17125.962067	152.774551	55.7544
17126.298523	152.773285	55.7629
17126.634979	152.781815	55.7579
17126.971436	152.790344	55.7599
17127.307892	152.781998	55.7554
17127.644348	152.790558	55.7596
17127.980804	152.804764	55.7581
17128.317261	152.805283	55.7450
17128.653717	152.778015	55.7492
17128.990173	152.776382	55.7455
17129.326630	152.758148	55.7553
17129.663086	152.772766	55.7564
17129.999542	152.779282	55.7597
17130.335999	152.790100	55.7525
