	SM57_PROX_20		
Frequency (Hz)	Magnitude (dB)	Phase (degrees)	Coherence
2106.445313	-6.38	-96.59	0.93
2109.375000	-6.39	-96.65	0.88
2112.304688	-6.41	-96.72	0.86
2115.234375	-6.42	-96.82	0.85
2118.164063	-6.44	-96.94	0.82
2121.093750	-6.46	-97.04	0.84
2124.023438	-6.47	-97.15	0.93
2126.953125	-6.49	-97.27	0.90
2129.882813	-6.51	-97.37	0.73
2132.812500	-6.52	-97.46	0.71
2135.742188	-6.52	-97.56	0.81
2138.671875	-6.52	-97.70	0.80
2141.601563	-6.52	-97.85	0.85
2144.531250	-6.51	-98.00	0.94
2147.460938	-6.50	-98.17	0.95
2150.390625	-6.49	-98.29	0.95
2153.320313	-6.48	-98.44	0.94
2156.250000	-6.47	-98.62	0.97
2159.179688	-6.46	-98.83	0.99
2162.109375	-6.45	-99.04	0.98
2165.039063	-6.43	-99.26	0.98
2167.968750	-6.42	-99.49	0.98
2170.898438	-6.40	-99.72	0.97
2173.828125	-6.39	-99.94	0.95
2176.757813	-6.38	-100.16	0.93
2179.687500	-6.37	-100.39	0.82
2182.617188	-6.36	-100.61	0.81
2185.546875	-6.35	-100.83	0.82
2188.476563	-6.34	-101.05	0.96
2191.406250	-6.33	-101.25	0.81
2194.335938	-6.31	-101.45	0.93
2197.265625	-6.29	-101.66	0.94
2200.195313	-6.27	-101.87	0.92
2203.125000	-6.25	-102.08	0.59
2206.054688	-6.23	-102.27	0.94
2208.984375	-6.20	-102.43	0.92
2211.914063	-6.17	-102.60	0.84
2214.843750	-6.14	-102.78	0.89
2217.773438	-6.11	-102.97	0.93
2220.703125	-6.08	-103.14	0.89
2223.632813	-6.06	-103.37	0.98
2226.562500	-6.03	-103.62	0.94
2229.492188	-5.99	-103.89	0.88
2232.421875	-5.97	-104.20	0.95
2235.351563	-5.94	-104.52	0.94
2238.281250	-5.91	-104.86	0.88
2241.210938	-5.89	-105.24	0.98
2244.140625	-5.87	-105.60	0.98
2247.070313	-5.86	-105.95	0.93
2250.000000	-5.85	-106.28	0.92
2252.929688	-5.84	-106.61	0.87
2255.859375	-5.83	-106.95	0.93
2258.789063	-5.82	-107.32	0.86
2261.718750	-5.81	-107.68	0.98
2264.648438	-5.81	-108.04	0.96
2267.578125	-5.80	-108.38	0.95
2270.507813	-5.80	-108.69	0.92
2273.437500	-5.79	-109.00	0.92
2276.367188	-5.79	-109.30	0.87
2279.296875	-5.78	-109.57	0.92
2282.226563	-5.78	-109.83	0.94
2285.156250	-5.78	-110.07	0.98
2288.085938	-5.77	-110.30	0.94
2291.015625	-5.77	-110.50	0.98
2293.945313	-5.76	-110.70	0.98
2296.875000	-5.75	-110.90	0.96
2299.804688	-5.75	-111.13	0.96
2302.734375	-5.74	-111.36	0.98
2305.664063	-5.73	-111.59	0.98
2308.593750	-5.72	-111.83	0.97
2311.523438	-5.71	-112.08	0.97
2314.453125	-5.70	-112.32	0.94
2317.382813	-5.69	-112.57	0.94
2320.312500	-5.68	-112.82	0.97
2323.242188	-5.66	-113.06	0.97
2326.171875	-5.65	-113.32	0.97
2329.101563	-5.63	-113.58	0.98
2332.031250	-5.62	-113.84	0.95
2334.960938	-5.60	-114.11	0.98
2337.890625	-5.58	-114.36	0.97
2340.820313	-5.56	-114.62	0.97
2343.750000	-5.54	-114.89	0.96
2346.679688	-5.52	-115.16	0.97
2349.609375	-5.51	-115.44	0.92
2352.539063	-5.49	-115.73	0.93
2355.468750	-5.48	-116.06	0.92
2358.398438	-5.47	-116.41	0.94
2361.328125	-5.46	-116.74	0.96
2364.257813	-5.44	-117.07	0.97
2367.187500	-5.43	-117.41	0.94
2370.117188	-5.42	-117.78	0.94
2373.046875	-5.40	-118.16	0.93
2375.976563	-5.38	-118.54	0.95
2378.906250	-5.36	-118.96	0.95
2381.835938	-5.34	-119.40	0.96
2384.765625	-5.32	-119.88	0.93
2387.695313	-5.30	-120.39	0.82
2390.625000	-5.28	-120.93	0.81
2393.554688	-5.26	-121.47	0.87
2396.484375	-5.25	-122.03	0.92
2399.414063	-5.24	-122.62	0.89
2402.343750	-5.23	-123.25	0.75
2405.273438	-5.22	-123.89	0.86
2408.203125	-5.21	-124.50	0.93
2411.132813	-5.20	-125.10	0.94
2414.062500	-5.20	-125.68	0.89
2416.992188	-5.21	-126.24	0.94
2419.921875	-5.21	-126.79	0.94
2422.851563	-5.22	-127.34	0.95
2425.781250	-5.23	-127.90	0.85
2428.710938	-5.25	-128.45	0.86
2431.640625	-5.27	-128.95	0.87
2434.570313	-5.29	-129.42	0.85
2437.500000	-5.30	-129.88	0.89
2440.429688	-5.32	-130.39	0.80
2443.359375	-5.34	-130.90	0.84
2446.289063	-5.37	-131.42	0.72
2449.218750	-5.39	-131.92	0.74
2452.148438	-5.42	-132.36	0.83
2455.078125	-5.45	-132.74	0.89
2458.007813	-5.48	-133.03	0.94
2460.937500	-5.51	-133.27	0.92
2463.867188	-5.54	-133.48	0.94
2466.796875	-5.56	-133.66	0.98
2469.726563	-5.58	-133.82	0.97
2472.656250	-5.60	-133.99	0.97
2475.585938	-5.62	-134.14	0.94
2478.515625	-5.64	-134.33	0.96
2481.445313	-5.66	-134.56	0.98
2484.375000	-5.68	-134.84	0.96
2487.304688	-5.70	-135.12	0.95
2490.234375	-5.73	-135.42	0.95
2493.164063	-5.76	-135.74	0.93
2496.093750	-5.80	-136.09	0.95
2499.023438	-5.84	-136.47	0.92
2501.953125	-5.89	-136.85	0.95
2504.882813	-5.93	-137.23	0.94
2507.812500	-5.98	-137.60	0.95
2510.742188	-6.03	-137.99	0.96
2513.671875	-6.08	-138.44	0.97
2516.601563	-6.13	-138.89	0.94
2519.531250	-6.19	-139.36	0.93
2522.460938	-6.25	-139.83	0.95
2525.390625	-6.32	-140.32	0.96
2528.320313	-6.39	-140.83	0.94
2531.250000	-6.46	-141.36	0.88
2534.179688	-6.53	-141.92	0.84
2537.109375	-6.60	-142.52	0.85
2540.039063	-6.68	-143.17	0.84
2542.968750	-6.74	-143.87	0.86
2545.898438	-6.80	-144.61	0.77
2548.828125	-6.87	-145.41	0.54
2551.757813	-6.94	-146.26	0.37
2554.687500	-7.01	-147.16	0.89
2557.617188	-7.08	-148.09	0.90
2560.546875	-7.15	-149.09	0.88
2563.476563	-7.22	-150.20	0.47
2566.406250	-7.29	-151.36	0.32
2569.335938	-7.35	-152.45	0.42
2572.265625	-7.40	-153.43	0.34
2575.195313	-7.47	-154.36	0.58
2578.125000	-7.53	-155.23	0.70
2581.054688	-7.60	-156.02	0.78
2583.984375	-7.66	-156.74	0.64
2586.914063	-7.73	-157.43	0.68
2589.843750	-7.78	-158.09	0.72
2592.773438	-7.85	-158.76	0.64
2595.703125	-7.90	-159.42	0.65
2598.632813	-7.96	-160.11	0.83
2601.562500	-8.02	-160.78	0.84
2604.492188	-8.08	-161.45	0.85
2607.421875	-8.14	-162.13	0.42
2610.351563	-8.21	-162.83	0.50
2613.281250	-8.28	-163.50	0.53
2616.210938	-8.35	-164.15	0.65
2619.140625	-8.42	-164.80	0.89
2622.070313	-8.50	-165.42	0.75
2625.000000	-8.58	-165.99	0.81
2627.929688	-8.66	-166.50	0.76
2630.859375	-8.74	-166.99	0.73
2633.789063	-8.82	-167.47	0.87
2636.718750	-8.90	-167.92	0.69
2639.648438	-8.97	-168.35	0.82
2642.578125	-9.04	-168.78	0.76
2645.507813	-9.11	-169.22	0.88
2648.437500	-9.17	-169.69	0.88
2651.367188	-9.24	-170.20	0.94
2654.296875	-9.30	-170.68	0.75
2657.226563	-9.37	-171.15	0.59
2660.156250	-9.44	-171.58	0.91
2663.085938	-9.50	-171.97	0.95
2666.015625	-9.56	-172.32	0.88
2668.945313	-9.61	-172.66	0.81
2671.875000	-9.65	-173.04	0.84
2674.804688	-9.69	-173.43	0.87
2677.734375	-9.72	-173.84	0.90
2680.664063	-9.74	-174.29	0.88
2683.593750	-9.77	-174.78	0.94
2686.523438	-9.79	-175.31	0.88
2689.453125	-9.82	-175.87	0.83
2692.382813	-9.85	-176.44	0.94
2695.312500	-9.89	-177.02	0.89
2698.242188	-9.93	-177.62	0.95
2701.171875	-9.97	-178.22	0.69
2704.101563	-10.02	-178.78	0.77
2707.031250	-10.07	-179.30	0.84
2709.960938	-10.12	-179.81	0.84
2712.890625	-10.17	179.74	0.78
2715.820313	-10.23	179.32	0.71
2718.750000	-10.29	178.93	0.85
2721.679688	-10.35	178.55	0.84
2724.609375	-10.41	178.14	0.84
2727.539063	-10.48	177.74	0.67
2730.468750	-10.55	177.40	0.67
2733.398438	-10.63	177.13	0.82
2736.328125	-10.71	176.90	0.77
2739.257813	-10.78	176.70	0.86
2742.187500	-10.85	176.52	0.55
2745.117188	-10.92	176.38	0.82
2748.046875	-11.00	176.25	0.57
2750.976563	-11.08	176.13	0.88
2753.906250	-11.16	176.05	0.50
2756.835938	-11.24	176.00	0.69
2759.765625	-11.32	175.97	0.77
2762.695313	-11.40	175.95	0.76
2765.625000	-11.47	175.94	0.80
2768.554688	-11.55	175.92	0.83
2771.484375	-11.62	175.91	0.74
2774.414063	-11.70	175.89	0.13
2777.343750	-11.77	175.87	0.44
2780.273438	-11.85	175.86	0.80
2783.203125	-11.93	175.87	0.59
2786.132813	-12.00	175.93	0.37
2789.062500	-12.08	175.99	0.88
2791.992188	-12.15	176.08	0.72
2794.921875	-12.22	176.19	0.90
2797.851563	-12.29	176.31	0.90
2800.781250	-12.36	176.44	0.94
2803.710938	-12.42	176.59	0.93
2806.640625	-12.48	176.74	0.95
2809.570313	-12.54	176.88	0.96
2812.500000	-12.59	177.03	0.93
2815.429688	-12.65	177.18	0.96
2818.359375	-12.70	177.30	0.97
2821.289063	-12.76	177.41	0.98
2824.218750	-12.81	177.49	0.97
2827.148438	-12.87	177.55	0.93
2830.078125	-12.92	177.58	0.89
2833.007813	-12.98	177.60	0.87
2835.937500	-13.03	177.63	0.86
2838.867188	-13.08	177.67	0.80
2841.796875	-13.13	177.73	0.48
2844.726563	-13.18	177.80	0.50
2847.656250	-13.24	177.84	0.85
2850.585938	-13.29	177.84	0.85
2853.515625	-13.34	177.80	0.81
2856.445313	-13.40	177.75	0.88
2859.375000	-13.46	177.72	0.82
2862.304688	-13.52	177.71	0.83
2865.234375	-13.59	177.76	0.27
2868.164063	-13.66	177.79	0.75
2871.093750	-13.73	177.86	0.76
2874.023438	-13.81	177.97	0.60
2876.953125	-13.88	178.05	0.68
2879.882813	-13.96	178.11	0.73
2882.812500	-14.04	178.18	0.74
2885.742188	-14.11	178.26	0.45
2888.671875	-14.19	178.32	0.18
2891.601563	-14.26	178.34	0.68
2894.531250	-14.34	178.32	0.91
2897.460938	-14.41	178.27	0.76
2900.390625	-14.50	178.21	0.67
2903.320313	-14.58	178.12	0.87
2906.250000	-14.67	178.05	0.90
2909.179688	-14.77	177.99	0.87
2912.109375	-14.86	177.97	0.76
2915.039063	-14.96	177.97	0.85
2917.968750	-15.05	178.01	0.70
2920.898438	-15.13	178.05	0.64
2923.828125	-15.21	178.06	0.53
2926.757813	-15.28	178.05	0.81
2929.687500	-15.34	178.02	0.89
2932.617188	-15.41	177.96	0.96
2935.546875	-15.47	177.91	0.92
2938.476563	-15.54	177.82	0.97
2941.406250	-15.61	177.75	0.98
2944.335938	-15.68	177.67	0.98
2947.265625	-15.75	177.63	0.97
2950.195313	-15.82	177.64	0.96
2953.125000	-15.89	177.69	0.94
2956.054688	-15.96	177.78	0.94
2958.984375	-16.02	177.90	0.89
2961.914063	-16.08	178.02	0.90
2964.843750	-16.14	178.14	0.86
2967.773438	-16.20	178.27	0.87
2970.703125	-16.26	178.42	0.86
2973.632813	-16.31	178.61	0.86
2976.562500	-16.36	178.81	0.84
2979.492188	-16.41	179.00	0.84
2982.421875	-16.45	179.22	0.85
2985.351563	-16.50	179.47	0.81
2988.281250	-16.54	179.71	0.76
2991.210938	-16.58	179.92	0.88
2994.140625	-16.62	-179.87	0.79
2997.070313	-16.66	-179.65	0.27
3000.000000	-16.71	-179.43	0.35
3002.929688	-16.76	-179.19	0.74
3005.859375	-16.81	-178.93	0.76
3008.789063	-16.86	-178.65	0.63
3011.718750	-16.90	-178.35	0.71
3014.648438	-16.94	-178.04	0.86
3017.578125	-16.98	-177.75	0.94
3020.507813	-17.02	-177.48	0.90
3023.437500	-17.07	-177.25	0.95
3026.367188	-17.13	-176.99	0.93
3029.296875	-17.19	-176.69	0.75
3032.226563	-17.25	-176.38	0.93
3035.156250	-17.32	-176.01	0.72
3038.085938	-17.39	-175.60	0.83
3041.015625	-17.46	-175.09	0.75
3043.945313	-17.53	-174.50	0.71
3046.875000	-17.60	-173.82	0.70
3049.804688	-17.66	-173.07	0.51
3052.734375	-17.73	-172.25	0.70
3055.664063	-17.79	-171.38	0.66
3058.593750	-17.85	-170.45	0.50
3061.523438	-17.91	-169.52	0.50
3064.453125	-17.95	-168.52	0.12
3067.382813	-18.00	-167.54	0.30
3070.312500	-18.04	-166.48	0.66
3073.242188	-18.09	-165.34	0.56
3076.171875	-18.13	-164.16	0.05
3079.101563	-18.18	-162.93	0.36
3082.031250	-18.23	-161.71	0.75
3084.960938	-18.29	-160.35	0.54
3087.890625	-18.33	-158.90	0.10
3090.820313	-18.38	-157.43	0.17
3093.750000	-18.42	-156.01	0.13
3096.679688	-18.47	-154.59	0.36
3099.609375	-18.51	-153.21	0.40
3102.539063	-18.55	-151.85	0.41
3105.468750	-18.59	-150.56	0.41
3108.398438	-18.63	-149.29	0.76
3111.328125	-18.68	-147.92	0.66
3114.257813	-18.72	-146.47	0.69
3117.187500	-18.76	-144.90	0.68
3120.117188	-18.80	-143.13	0.53
3123.046875	-18.85	-141.18	0.69
3125.976563	-18.89	-139.05	0.53
3128.906250	-18.94	-136.80	0.08
3131.835938	-18.98	-134.47	0.35
3134.765625	-19.02	-132.00	0.75
3137.695313	-19.06	-129.46	0.84
3140.625000	-19.10	-126.76	0.86
3143.554688	-19.13	-123.94	0.58
3146.484375	-19.17	-121.00	0.58
3149.414063	-19.19	-117.99	0.41
3152.343750	-19.22	-115.01	0.68
3155.273438	-19.23	-112.08	0.83
3158.203125	-19.24	-109.27	0.88
3161.132813	-19.24	-106.54	0.84
3164.062500	-19.24	-103.91	0.70
3166.992188	-19.24	-101.34	0.76
3169.921875	-19.23	-98.86	0.62
3172.851563	-19.21	-96.42	0.65
3175.781250	-19.19	-94.05	0.76
3178.710938	-19.17	-91.77	0.38
3181.640625	-19.15	-89.59	0.33
3184.570313	-19.12	-87.51	0.39
3187.500000	-19.07	-85.56	0.75
3190.429688	-19.03	-83.74	0.60
3193.359375	-18.98	-82.05	0.45
3196.289063	-18.93	-80.54	0.53
3199.218750	-18.89	-79.12	0.36
3202.148438	-18.83	-77.77	0.84
3205.078125	-18.77	-76.55	0.54
3208.007813	-18.71	-75.45	0.85
3210.937500	-18.65	-74.45	0.76
3213.867188	-18.59	-73.53	0.80
3216.796875	-18.52	-72.66	0.81
3219.726563	-18.45	-71.85	0.68
3222.656250	-18.38	-71.06	0.52
3225.585938	-18.30	-70.30	0.21
3228.515625	-18.22	-69.56	0.35
3231.445313	-18.14	-68.87	0.40
3234.375000	-18.05	-68.22	0.63
3237.304688	-17.96	-67.62	0.82
3240.234375	-17.86	-67.07	0.80
3243.164063	-17.76	-66.54	0.93
3246.093750	-17.66	-66.03	0.95
3249.023438	-17.56	-65.54	0.86
3251.953125	-17.46	-65.09	0.79
3254.882813	-17.35	-64.64	0.73
3257.812500	-17.23	-64.21	0.85
3260.742188	-17.12	-63.81	0.79
3263.671875	-17.00	-63.44	0.73
3266.601563	-16.88	-63.10	0.59
3269.531250	-16.76	-62.77	0.71
3272.460938	-16.64	-62.47	0.87
3275.390625	-16.53	-62.18	0.84
3278.320313	-16.42	-61.90	0.72
3281.250000	-16.30	-61.63	0.74
3284.179688	-16.19	-61.38	0.95
3287.109375	-16.08	-61.15	0.84
3290.039063	-15.98	-60.93	0.62
3292.968750	-15.87	-60.72	0.73
3295.898438	-15.76	-60.50	0.65
3298.828125	-15.66	-60.27	0.76
3301.757813	-15.56	-60.05	0.67
3304.687500	-15.46	-59.83	0.84
3307.617188	-15.37	-59.62	0.73
3310.546875	-15.27	-59.43	0.81
3313.476563	-15.18	-59.25	0.91
3316.406250	-15.09	-59.09	0.93
3319.335938	-15.00	-58.95	0.87
3322.265625	-14.91	-58.81	0.80
3325.195313	-14.82	-58.68	0.89
3328.125000	-14.72	-58.56	0.94
3331.054688	-14.63	-58.46	0.91
3333.984375	-14.54	-58.37	0.95
3336.914063	-14.45	-58.27	0.92
3339.843750	-14.37	-58.16	0.78
3342.773438	-14.28	-58.04	0.87
3345.703125	-14.19	-57.92	0.92
3348.632813	-14.09	-57.79	0.84
3351.562500	-14.01	-57.65	0.82
3354.492188	-13.91	-57.52	0.84
3357.421875	-13.82	-57.41	0.87
3360.351563	-13.73	-57.31	0.90
3363.281250	-13.64	-57.21	0.94
3366.210938	-13.54	-57.12	0.95
3369.140625	-13.45	-57.02	0.94
3372.070313	-13.35	-56.94	0.88
3375.000000	-13.25	-56.87	0.85
3377.929688	-13.16	-56.81	0.90
3380.859375	-13.06	-56.75	0.89
3383.789063	-12.96	-56.69	0.85
3386.718750	-12.86	-56.64	0.90
3389.648438	-12.76	-56.59	0.95
3392.578125	-12.66	-56.55	0.95
3395.507813	-12.56	-56.52	0.81
3398.437500	-12.46	-56.50	0.89
3401.367188	-12.36	-56.48	0.96
3404.296875	-12.26	-56.46	0.96
3407.226563	-12.16	-56.46	0.95
3410.156250	-12.06	-56.45	0.94
3413.085938	-11.97	-56.45	0.94
3416.015625	-11.87	-56.45	0.96
3418.945313	-11.78	-56.45	0.96
3421.875000	-11.69	-56.45	0.97
3424.804688	-11.59	-56.46	0.95
3427.734375	-11.50	-56.46	0.95
3430.664063	-11.42	-56.46	0.95
3433.593750	-11.33	-56.45	0.95
3436.523438	-11.25	-56.42	0.85
3439.453125	-11.16	-56.40	0.92
3442.382813	-11.08	-56.37	0.94
3445.312500	-11.00	-56.34	0.98
3448.242188	-10.92	-56.32	0.98
3451.171875	-10.84	-56.30	0.97
3454.101563	-10.76	-56.27	0.96
3457.031250	-10.68	-56.24	0.94
3459.960938	-10.61	-56.20	0.95
3462.890625	-10.53	-56.17	0.95
3465.820313	-10.46	-56.13	0.95
3468.750000	-10.38	-56.08	0.97
3471.679688	-10.31	-56.03	0.96
3474.609375	-10.24	-55.97	0.93
3477.539063	-10.18	-55.91	0.90
3480.468750	-10.11	-55.83	0.96
3483.398438	-10.05	-55.74	0.90
3486.328125	-9.99	-55.65	0.94
3489.257813	-9.93	-55.54	0.78
3492.187500	-9.87	-55.43	0.94
3495.117188	-9.81	-55.31	0.92
3498.046875	-9.75	-55.18	0.88
3500.976563	-9.70	-55.04	0.90
3503.906250	-9.64	-54.89	0.92
3506.835938	-9.59	-54.72	0.82
3509.765625	-9.53	-54.55	0.87
3512.695313	-9.48	-54.36	0.76
3515.625000	-9.43	-54.18	0.79
3518.554688	-9.39	-54.00	0.80
3521.484375	-9.34	-53.83	0.68
3524.414063	-9.30	-53.66	0.73
3527.343750	-9.25	-53.49	0.79
3530.273438	-9.21	-53.32	0.90
3533.203125	-9.17	-53.14	0.94
3536.132813	-9.13	-52.95	0.77
3539.062500	-9.09	-52.75	0.82
3541.992188	-9.06	-52.54	0.65
3544.921875	-9.02	-52.32	0.80
3547.851563	-8.99	-52.10	0.68
3550.781250	-8.96	-51.87	0.50
3553.710938	-8.93	-51.66	0.64
3556.640625	-8.90	-51.45	0.89
3559.570313	-8.87	-51.20	0.83
3562.500000	-8.84	-50.96	0.71
3565.429688	-8.82	-50.76	0.53
3568.359375	-8.80	-50.56	0.52
3571.289063	-8.77	-50.38	0.53
3574.218750	-8.76	-50.22	0.38
3577.148438	-8.74	-50.08	0.48
3580.078125	-8.72	-49.94	0.60
3583.007813	-8.71	-49.80	0.68
3585.937500	-8.70	-49.68	0.77
3588.867188	-8.68	-49.57	0.73
3591.796875	-8.67	-49.47	0.81
3594.726563	-8.66	-49.38	0.82
3597.656250	-8.66	-49.30	0.75
3600.585938	-8.65	-49.23	0.69
3603.515625	-8.64	-49.16	0.68
3606.445313	-8.63	-49.08	0.90
3609.375000	-8.62	-49.04	0.84
3612.304688	-8.61	-49.02	0.71
3615.234375	-8.60	-48.99	0.77
3618.164063	-8.59	-48.94	0.81
3621.093750	-8.58	-48.88	0.71
3624.023438	-8.58	-48.83	0.78
3626.953125	-8.57	-48.79	0.97
3629.882813	-8.56	-48.77	0.91
3632.812500	-8.55	-48.77	0.87
3635.742188	-8.54	-48.78	0.74
3638.671875	-8.53	-48.78	0.77
3641.601563	-8.53	-48.79	0.83
3644.531250	-8.52	-48.81	0.77
3647.460938	-8.51	-48.84	0.81
3650.390625	-8.51	-48.87	0.86
3653.320313	-8.50	-48.89	0.92
3656.250000	-8.49	-48.91	0.77
3659.179688	-8.49	-48.93	0.70
3662.109375	-8.49	-48.95	0.86
3665.039063	-8.48	-48.94	0.58
3667.968750	-8.48	-48.95	0.80
3670.898438	-8.47	-48.94	0.62
3673.828125	-8.47	-48.94	0.57
3676.757813	-8.46	-48.95	0.80
3679.687500	-8.45	-48.95	0.74
3682.617188	-8.45	-48.95	0.81
3685.546875	-8.44	-48.95	0.83
3688.476563	-8.43	-48.94	0.83
3691.406250	-8.42	-48.92	0.55
3694.335938	-8.40	-48.90	0.52
3697.265625	-8.38	-48.91	0.87
3700.195313	-8.36	-48.91	0.80
3703.125000	-8.34	-48.91	0.85
3706.054688	-8.32	-48.95	0.88
3708.984375	-8.30	-49.02	0.94
3711.914063	-8.29	-49.10	0.70
3714.843750	-8.27	-49.18	0.71
3717.773438	-8.26	-49.25	0.79
3720.703125	-8.25	-49.32	0.82
3723.632813	-8.23	-49.39	0.85
3726.562500	-8.22	-49.45	0.85
3729.492188	-8.22	-49.51	0.87
3732.421875	-8.20	-49.55	0.85
3735.351563	-8.19	-49.59	0.81
3738.281250	-8.18	-49.61	0.68
3741.210938	-8.17	-49.63	0.61
3744.140625	-8.16	-49.63	0.56
3747.070313	-8.14	-49.62	0.55
3750.000000	-8.12	-49.60	0.59
3752.929688	-8.10	-49.56	0.80
3755.859375	-8.08	-49.49	0.85
3758.789063	-8.07	-49.39	0.78
3761.718750	-8.05	-49.28	0.84
3764.648438	-8.03	-49.17	0.59
3767.578125	-8.01	-49.06	0.52
3770.507813	-7.98	-48.96	0.77
3773.437500	-7.95	-48.85	0.58
3776.367188	-7.92	-48.76	0.81
3779.296875	-7.89	-48.65	0.75
3782.226563	-7.86	-48.52	0.73
3785.156250	-7.83	-48.36	0.63
3788.085938	-7.79	-48.18	0.70
3791.015625	-7.76	-47.99	0.70
3793.945313	-7.74	-47.79	0.63
3796.875000	-7.71	-47.57	0.78
3799.804688	-7.68	-47.36	0.89
3802.734375	-7.66	-47.17	0.77
3805.664063	-7.64	-47.01	0.83
3808.593750	-7.61	-46.89	0.83
3811.523438	-7.59	-46.77	0.52
3814.453125	-7.57	-46.65	0.38
3817.382813	-7.55	-46.52	0.57
3820.312500	-7.52	-46.37	0.68
3823.242188	-7.50	-46.23	0.63
3826.171875	-7.48	-46.09	0.79
3829.101563	-7.46	-45.97	0.84
3832.031250	-7.44	-45.88	0.86
3834.960938	-7.42	-45.82	0.91
3837.890625	-7.40	-45.78	0.87
3840.820313	-7.39	-45.73	0.90
3843.750000	-7.37	-45.68	0.88
3846.679688	-7.36	-45.64	0.86
3849.609375	-7.35	-45.61	0.68
3852.539063	-7.34	-45.56	0.95
3855.468750	-7.33	-45.48	0.98
3858.398438	-7.33	-45.39	0.91
3861.328125	-7.32	-45.30	0.91
3864.257813	-7.32	-45.22	0.94
3867.187500	-7.31	-45.14	0.93
3870.117188	-7.31	-45.08	0.95
3873.046875	-7.31	-45.03	0.96
3875.976563	-7.30	-44.99	0.90
3878.906250	-7.30	-44.96	0.88
3881.835938	-7.30	-44.94	0.82
3884.765625	-7.30	-44.91	0.45
3887.695313	-7.29	-44.87	0.53
3890.625000	-7.28	-44.83	0.58
3893.554688	-7.27	-44.78	1.00
3896.484375	-7.26	-44.72	0.67
3899.414063	-7.25	-44.66	0.77
3902.343750	-7.24	-44.60	0.71
3905.273438	-7.23	-44.54	0.88
3908.203125	-7.22	-44.49	0.88
3911.132813	-7.21	-44.47	0.82
3914.062500	-7.20	-44.47	0.90
3916.992188	-7.19	-44.48	0.89
3919.921875	-7.18	-44.49	0.94
3922.851563	-7.18	-44.52	0.87
3925.781250	-7.17	-44.57	0.75
3928.710938	-7.17	-44.62	0.78
3931.640625	-7.16	-44.67	0.93
3934.570313	-7.16	-44.70	0.95
3937.500000	-7.16	-44.74	0.85
3940.429688	-7.16	-44.78	0.76
3943.359375	-7.16	-44.83	0.77
3946.289063	-7.16	-44.90	1.00
3949.218750	-7.17	-44.97	0.88
3952.148438	-7.17	-45.04	0.87
3955.078125	-7.17	-45.11	0.98
3958.007813	-7.17	-45.20	0.96
3960.937500	-7.17	-45.29	0.96
3963.867188	-7.18	-45.41	0.89
3966.796875	-7.18	-45.55	0.89
3969.726563	-7.19	-45.70	0.83
3972.656250	-7.20	-45.85	0.81
3975.585938	-7.21	-46.01	0.85
3978.515625	-7.22	-46.16	0.87
3981.445313	-7.23	-46.30	0.88
3984.375000	-7.24	-46.42	0.95
3987.304688	-7.25	-46.54	0.83
3990.234375	-7.26	-46.65	0.73
3993.164063	-7.28	-46.77	0.62
3996.093750	-7.29	-46.87	0.68
3999.023438	-7.30	-46.97	0.79
4001.953125	-7.32	-47.06	0.92
4004.882813	-7.33	-47.16	0.94
4007.812500	-7.34	-47.25	0.88
4010.742188	-7.35	-47.32	0.99
4013.671875	-7.37	-47.40	0.90
4016.601563	-7.38	-47.46	0.70
4019.531250	-7.39	-47.52	0.67
4022.460938	-7.40	-47.61	0.76
4025.390625	-7.41	-47.71	0.79
4028.320313	-7.42	-47.83	0.89
4031.250000	-7.43	-47.96	0.95
4034.179688	-7.44	-48.08	0.93
4037.109375	-7.45	-48.22	0.90
4040.039063	-7.45	-48.34	0.92
4042.968750	-7.46	-48.46	0.86
4045.898438	-7.46	-48.56	0.87
4048.828125	-7.46	-48.64	0.89
4051.757813	-7.47	-48.71	0.97
4054.687500	-7.47	-48.79	0.97
4057.617188	-7.48	-48.87	0.91
4060.546875	-7.49	-48.92	0.90
4063.476563	-7.50	-48.96	0.85
4066.406250	-7.51	-49.01	0.80
4069.335938	-7.52	-49.05	0.66
4072.265625	-7.53	-49.10	0.75
4075.195313	-7.53	-49.15	0.84
4078.125000	-7.54	-49.19	0.96
4081.054688	-7.55	-49.25	0.91
4083.984375	-7.55	-49.31	0.90
4086.914063	-7.56	-49.39	0.91
4089.843750	-7.56	-49.47	0.90
4092.773438	-7.57	-49.55	0.90
4095.703125	-7.57	-49.64	0.93
4098.632813	-7.57	-49.75	0.87
4101.562500	-7.57	-49.86	0.90
4104.492188	-7.58	-49.97	0.78
4107.421875	-7.58	-50.07	0.55
4110.351563	-7.59	-50.19	0.80
4113.281250	-7.60	-50.34	0.86
4116.210938	-7.61	-50.50	0.79
4119.140625	-7.62	-50.67	0.85
4122.070313	-7.63	-50.84	0.85
4125.000000	-7.64	-51.01	0.86
4127.929688	-7.65	-51.19	0.89
4130.859375	-7.66	-51.39	0.72
4133.789063	-7.67	-51.60	0.69
4136.718750	-7.68	-51.83	0.93
4139.648438	-7.70	-52.07	0.70
4142.578125	-7.72	-52.30	0.88
4145.507813	-7.74	-52.52	0.84
4148.437500	-7.76	-52.73	0.77
4151.367188	-7.78	-52.93	0.73
4154.296875	-7.80	-53.13	0.65
4157.226563	-7.83	-53.33	0.64
4160.156250	-7.85	-53.53	0.75
